Date,Open,High,Low,Close,Adj Close,Volume
2019-04-30,178.029999,182.029999,177.259995,181.000000,180.793640,9073000
2019-05-01,183.110001,184.809998,180.460007,180.470001,180.264252,8857000
2019-05-02,180.860001,184.869995,179.119995,183.190002,182.981140,9867100
2019-05-03,183.529999,183.929993,180.529999,183.009995,182.801346,8420600
2019-05-06,175.500000,180.339996,174.000000,179.850006,179.644958,10554400
2019-05-07,177.899994,177.899994,171.169998,173.110001,172.912628,13880500
2019-05-08,172.000000,177.149994,171.520004,173.919998,173.721710,10479200
2019-05-09,171.139999,171.529999,165.399994,170.190002,169.995972,16506200
2019-05-10,168.949997,171.589996,164.000000,168.820007,168.627533,14237500
2019-05-13,163.500000,164.429993,157.809998,158.449997,158.269348,16422800
2019-05-14,160.050003,163.460007,158.490005,162.039993,161.855255,13122000
2019-05-15,159.800003,161.050003,157.410004,159.580002,159.398056,12558000
2019-05-16,159.360001,161.910004,157.649994,160.190002,160.007370,19527200
2019-05-17,158.500000,163.710007,154.940002,156.529999,156.351532,25551700
2019-05-20,152.550003,154.770004,150.750000,151.750000,151.576981,14301600
2019-05-21,154.199997,155.699997,152.639999,155.059998,154.883209,9046200
2019-05-22,153.500000,154.550003,151.759995,152.199997,152.026474,8146700
2019-05-23,149.690002,149.690002,144.910004,147.320007,147.152039,14796100
2019-05-24,148.080002,149.500000,144.880005,145.149994,144.984512,8939600
2019-05-28,145.860001,147.179993,143.250000,143.330002,143.166595,10708900
2019-05-29,141.410004,142.820007,138.940002,140.339996,140.179993,13995000
2019-05-30,140.309998,141.750000,137.570007,139.110001,139.110001,9857500
2019-05-31,137.139999,139.850006,135.389999,135.460007,135.460007,9743000
2019-06-03,135.910004,137.470001,132.600006,133.779999,133.779999,11966100
2019-06-04,136.360001,143.210007,135.470001,143.000000,143.000000,16045900
2019-06-05,145.970001,146.190002,139.820007,141.279999,141.279999,12790400
2019-06-06,141.449997,144.770004,141.350006,143.779999,143.779999,10203500
2019-06-07,144.020004,146.880005,143.250000,145.500000,145.500000,8721400
2019-06-10,147.759995,151.190002,147.759995,148.429993,148.429993,10069500
2019-06-11,150.839996,152.360001,149.160004,150.750000,150.750000,9596800
2019-06-12,149.000000,149.250000,145.589996,146.199997,146.199997,8972300
2019-06-13,147.089996,149.000000,146.380005,148.259995,148.259995,7702000
2019-06-14,144.509995,145.490005,142.839996,144.639999,144.639999,9860700
2019-06-17,144.570007,146.520004,143.649994,145.029999,145.029999,6901000
2019-06-18,147.500000,155.110001,147.059998,152.880005,152.880005,14548000
2019-06-19,154.300003,154.759995,152.070007,153.119995,153.119995,8291100
2019-06-20,156.770004,157.330002,153.520004,154.100006,154.100006,8754200
2019-06-21,153.500000,155.479996,151.500000,151.759995,151.759995,10860700
2019-06-24,152.619995,153.850006,150.720001,152.660004,152.660004,7073700
2019-06-25,152.860001,155.880005,151.369995,151.479996,151.479996,7796700
2019-06-26,156.610001,161.720001,156.089996,159.259995,159.259995,14601800
2019-06-27,162.710007,164.000000,161.259995,163.229996,163.229996,11136000
2019-06-28,165.000000,165.369995,162.350006,164.229996,164.229996,9941700
